coordinates;footprint;product_name;success;error;part;filename;acquisition_date;end_date;satellite;swath_mode;polarization;orbit_num;data_take;latitude;longitude;year;scene_type;geo_cluster
[[[-67.9172, -21.4818], [-67.166, -21.356], [-67.6456, -19.5248], [-68.3878, -19.6477], [-67.9172, -21.4818]]];;S1A_S3_RAW__0SHV_2025-02-02T22:59:07_2025-02-02T22:59:38_057723_071DA4;False;;PT4;s1a-s3-raw-s-hv-20250202t225907-20250202t225938-057723-071da4.zarr;2025-02-02T22:59:07;2025-02-02T22:59:38;S1A;S3;hv;57723;071da4;-20.69842;-67.80676;2025;sea;sea_10
[[[-46.514, -24.6043], [-45.745, -24.473], [-46.1665, -22.9449], [-46.9264, -23.0734], [-46.514, -24.6043]]];;S1A_S3_RAW__0SHV_2025-04-13T21:35:58_2025-04-13T21:36:23_058743_0746CC;False;;PT4;s1a-s3-raw-s-hv-20250413t213558-20250413t213623-058743-0746cc.zarr;2025-04-13T21:35:58;2025-04-13T21:36:23;S1A;S3;hv;58743;0746cc;-23.93998;-46.373180000000005;2025;sea;sea_10
[[[-178.2761, -31.1766], [-177.7254, -29.355], [-178.527, -29.2142], [-179.0925, -31.0317], [-178.2761, -31.1766]]];;S1A_S3_RAW__0SVH_2023-03-28T17:19:33_2023-03-28T17:20:04_047847_05BFBF;False;;PT4;s1a-s3-raw-s-vh-20230328t171933-20230328t172004-047847-05bfbf.zarr;2023-03-28T17:19:33;2023-03-28T17:20:04;S1A;S3;vh;47847;05bfbf;-30.39082;-178.37942;2023;sea;sea_2
[[[43.0007, -12.4215], [43.7158, -12.3085], [43.4258, -11.0709], [42.7139, -11.1825], [43.0007, -12.4215]]];;S1A_S3_RAW__0SVH_2023-06-14T15:29:09_2023-06-14T15:29:29_048983_05E3FB;False;;PT4;s1a-s3-raw-s-vh-20230614t152909-20230614t152929-048983-05e3fb.zarr;2023-06-14T15:29:09;2023-06-14T15:29:29;S1A;S3;vh;48983;05e3fb;-11.88098;43.17138;2023;sea;sea_8
[[[-178.0448, -15.0047], [-177.8218, -14.068], [-178.5418, -13.953], [-178.7679, -14.8884], [-178.0448, -15.0047]]];;S1A_S3_RAW__0SVH_2023-08-29T17:31:54_2023-08-29T17:32:09_050093_060728;False;;PT4;s1a-s3-raw-s-vh-20230829t173154-20230829t173209-050093-060728.zarr;2023-08-29T17:31:54;2023-08-29T17:32:09;S1A;S3;vh;50093;060728;-14.583760000000002;-178.24421999999998;2023;sea;sea_12
[[[43.0002, -12.4214], [43.7153, -12.3085], [43.4253, -11.0708], [42.7135, -11.1824], [43.0002, -12.4214]]];;S1A_S3_RAW__0SVH_2023-09-18T15:29:14_2023-09-18T15:29:35_050383_061108;False;;PT4;s1a-s3-raw-s-vh-20230918t152914-20230918t152935-050383-061108.zarr;2023-09-18T15:29:14;2023-09-18T15:29:35;S1A;S3;vh;50383;061108;-11.8809;43.1709;2023;sea;sea_8
[[[-178.0441, -15.0056], [-177.8211, -14.0689], [-178.5411, -13.9539], [-178.7672, -14.8893], [-178.0441, -15.0056]]];;S1A_S3_RAW__0SVH_2024-08-23T17:31:50_2024-08-23T17:32:05_055343_06BFAE;False;;PT4;s1a-s3-raw-s-vh-20240823t173150-20240823t173205-055343-06bfae.zarr;2024-08-23T17:31:50;2024-08-23T17:32:05;S1A;S3;vh;55343;06bfae;-14.58466;-178.24352;2024;sea;sea_12
[[[128.5648, -8.7532], [129.2713, -8.6443], [128.8559, -6.8019], [128.1527, -6.9089], [128.5648, -8.7532]]];;S1A_S3_RAW__0SVH_2024-09-06T09:44:34_2024-09-06T09:45:05_055542_06C732;False;;PT4;s1a-s3-raw-s-vh-20240906t094434-20240906t094505-055542-06c732.zarr;2024-09-06T09:44:34;2024-09-06T09:45:05;S1A;S3;vh;55542;06c732;-7.9723;128.68189999999998;2024;sea;sea_18
[[[43.001, -12.421], [43.7161, -12.308], [43.4261, -11.0704], [42.7143, -11.182], [43.001, -12.421]]];;S1A_S3_RAW__0SVH_2024-09-12T15:29:10_2024-09-12T15:29:30_055633_06CAC9;False;;PT4;s1a-s3-raw-s-vh-20240912t152910-20240912t152930-055633-06cac9.zarr;2024-09-12T15:29:10;2024-09-12T15:29:30;S1A;S3;vh;55633;06cac9;-11.88048;43.1717;2024;sea;sea_8
[[[-178.0454, -15.0058], [-177.8224, -14.0691], [-178.5425, -13.9541], [-178.7686, -14.8896], [-178.0454, -15.0058]]];;S1A_S3_RAW__0SVH_2024-09-16T17:31:51_2024-09-16T17:32:06_055693_06CD1D;False;;PT4;s1a-s3-raw-s-vh-20240916t173151-20240916t173206-055693-06cd1d.zarr;2024-09-16T17:31:51;2024-09-16T17:32:06;S1A;S3;vh;55693;06cd1d;-14.584880000000002;-178.24486;2024;sea;sea_12
[[[-91.753, 3.0626], [-91.3389, 5.0413], [-92.0391, 5.1389], [-92.4515, 3.1615], [-91.753, 3.0626]]];;S1A_S3_RAW__0SVH_2025-03-31T11:56:54_2025-03-31T11:57:27_058548_073ED0;False;;PT4;s1a-s3-raw-s-vh-20250331t115654-20250331t115727-058548-073ed0.zarr;2025-03-31T11:56:54;2025-03-31T11:57:27;S1A;S3;vh;58548;073ed0;3.8933799999999996;-91.86710000000001;2025;sea;sea_19
[[[-178.2761, -31.1766], [-177.7254, -29.355], [-178.527, -29.2142], [-179.0925, -31.0317], [-178.2761, -31.1766]]];;S1A_S3_RAW__0SVV_2023-03-28T17:19:33_2023-03-28T17:20:04_047847_05BFBF;False;;PT4;s1a-s3-raw-s-vv-20230328t171933-20230328t172004-047847-05bfbf.zarr;2023-03-28T17:19:33;2023-03-28T17:20:04;S1A;S3;vv;47847;05bfbf;-30.39082;-178.37942;2023;sea;sea_2
[[[43.0007, -12.4215], [43.7158, -12.3085], [43.4258, -11.0709], [42.7139, -11.1825], [43.0007, -12.4215]]];;S1A_S3_RAW__0SVV_2023-06-14T15:29:09_2023-06-14T15:29:29_048983_05E3FB;False;;PT4;s1a-s3-raw-s-vv-20230614t152909-20230614t152929-048983-05e3fb.zarr;2023-06-14T15:29:09;2023-06-14T15:29:29;S1A;S3;vv;48983;05e3fb;-11.88098;43.17138;2023;sea;sea_8
[[[-178.0448, -15.0047], [-177.8218, -14.068], [-178.5418, -13.953], [-178.7679, -14.8884], [-178.0448, -15.0047]]];;S1A_S3_RAW__0SVV_2023-08-29T17:31:54_2023-08-29T17:32:09_050093_060728;False;;PT4;s1a-s3-raw-s-vv-20230829t173154-20230829t173209-050093-060728.zarr;2023-08-29T17:31:54;2023-08-29T17:32:09;S1A;S3;vv;50093;060728;-14.583760000000002;-178.24421999999998;2023;sea;sea_12
[[[43.0002, -12.4214], [43.7153, -12.3085], [43.4253, -11.0708], [42.7135, -11.1824], [43.0002, -12.4214]]];;S1A_S3_RAW__0SVV_2023-09-18T15:29:14_2023-09-18T15:29:35_050383_061108;False;;PT4;s1a-s3-raw-s-vv-20230918t152914-20230918t152935-050383-061108.zarr;2023-09-18T15:29:14;2023-09-18T15:29:35;S1A;S3;vv;50383;061108;-11.8809;43.1709;2023;sea;sea_8
[[[-178.0441, -15.0056], [-177.8211, -14.0689], [-178.5411, -13.9539], [-178.7672, -14.8893], [-178.0441, -15.0056]]];;S1A_S3_RAW__0SVV_2024-08-23T17:31:50_2024-08-23T17:32:05_055343_06BFAE;False;;PT4;s1a-s3-raw-s-vv-20240823t173150-20240823t173205-055343-06bfae.zarr;2024-08-23T17:31:50;2024-08-23T17:32:05;S1A;S3;vv;55343;06bfae;-14.58466;-178.24352;2024;sea;sea_12
[[[128.5648, -8.7532], [129.2713, -8.6443], [128.8559, -6.8019], [128.1527, -6.9089], [128.5648, -8.7532]]];;S1A_S3_RAW__0SVV_2024-09-06T09:44:34_2024-09-06T09:45:05_055542_06C732;False;;PT4;s1a-s3-raw-s-vv-20240906t094434-20240906t094505-055542-06c732.zarr;2024-09-06T09:44:34;2024-09-06T09:45:05;S1A;S3;vv;55542;06c732;-7.9723;128.68189999999998;2024;sea;sea_18
[[[43.001, -12.421], [43.7161, -12.308], [43.4261, -11.0704], [42.7143, -11.182], [43.001, -12.421]]];;S1A_S3_RAW__0SVV_2024-09-12T15:29:10_2024-09-12T15:29:30_055633_06CAC9;False;;PT4;s1a-s3-raw-s-vv-20240912t152910-20240912t152930-055633-06cac9.zarr;2024-09-12T15:29:10;2024-09-12T15:29:30;S1A;S3;vv;55633;06cac9;-11.88048;43.1717;2024;sea;sea_8
[[[-178.0454, -15.0058], [-177.8224, -14.0691], [-178.5425, -13.9541], [-178.7686, -14.8896], [-178.0454, -15.0058]]];;S1A_S3_RAW__0SVV_2024-09-16T17:31:51_2024-09-16T17:32:06_055693_06CD1D;False;;PT4;s1a-s3-raw-s-vv-20240916t173151-20240916t173206-055693-06cd1d.zarr;2024-09-16T17:31:51;2024-09-16T17:32:06;S1A;S3;vv;55693;06cd1d;-14.584880000000002;-178.24486;2024;sea;sea_12
[[[-91.753, 3.0626], [-91.3389, 5.0413], [-92.0391, 5.1389], [-92.4515, 3.1615], [-91.753, 3.0626]]];;S1A_S3_RAW__0SVV_2025-03-31T11:56:54_2025-03-31T11:57:27_058548_073ED0;False;;PT4;s1a-s3-raw-s-vv-20250331t115654-20250331t115727-058548-073ed0.zarr;2025-03-31T11:56:54;2025-03-31T11:57:27;S1A;S3;vv;58548;073ed0;3.8933799999999996;-91.86710000000001;2025;sea;sea_19
[[[-24.4087, 13.8288], [-24.1537, 15.0784], [-24.8778, 15.1697], [-25.1286, 13.9206], [-24.4087, 13.8288]]];;S1A_S4_RAW__0SVH_2023-03-26T07:31:18_2023-03-26T07:31:39_047812_05BE91;False;;PT4;s1a-s4-raw-s-vh-20230326t073118-20230326t073139-047812-05be91.zarr;2023-03-26T07:31:18;2023-03-26T07:31:39;S1A;S4;vh;47812;05be91;14.365260000000001;-24.595499999999998;2023;sea;sea_9
[[[-177.8566, -30.0004], [-177.0503, -29.8529], [-177.4361, -28.6267], [-178.233, -28.7712], [-177.8566, -30.0004]]];;S1A_S4_RAW__0SVH_2023-07-07T06:29:23_2023-07-07T06:29:44_049313_05EE0C;False;;PT4;s1a-s4-raw-s-vh-20230707t062923-20230707t062944-049313-05ee0c.zarr;2023-07-07T06:29:23;2023-07-07T06:29:44;S1A;S4;vh;49313;05ee0c;-29.450319999999998;-177.68652;2023;sea;sea_2
[[[-177.8542, -30.0002], [-177.0479, -29.8528], [-177.4337, -28.6266], [-178.2305, -28.7711], [-177.8542, -30.0002]]];;S1A_S4_RAW__0SVH_2023-08-12T06:29:25_2023-08-12T06:29:46_049838_05FE6E;False;;PT4;s1a-s4-raw-s-vh-20230812t062925-20230812t062946-049838-05fe6e.zarr;2023-08-12T06:29:25;2023-08-12T06:29:46;S1A;S4;vh;49838;05fe6e;-29.45018;-177.6841;2023;sea;sea_2
[[[-24.4096, 13.8253], [-24.1547, 15.0748], [-24.8788, 15.1661], [-25.1296, 13.9171], [-24.4096, 13.8253]]];;S1A_S4_RAW__0SVH_2023-09-10T07:31:26_2023-09-10T07:31:47_050262_060CE7;False;;PT4;s1a-s4-raw-s-vh-20230910t073126-20230910t073147-050262-060ce7.zarr;2023-09-10T07:31:26;2023-09-10T07:31:47;S1A;S4;vh;50262;060ce7;14.36172;-24.59646;2023;sea;sea_9
[[[-177.855, -29.9999], [-177.0487, -29.8524], [-177.4345, -28.6263], [-178.2313, -28.7708], [-177.855, -29.9999]]];;S1A_S4_RAW__0SVH_2024-10-05T06:29:23_2024-10-05T06:29:44_055963_06D7D9;False;;PT4;s1a-s4-raw-s-vh-20241005t062923-20241005t062944-055963-06d7d9.zarr;2024-10-05T06:29:23;2024-10-05T06:29:44;S1A;S4;vh;55963;06d7d9;-29.44986;-177.6849;2024;sea;sea_2
[[[-12.4073, -38.562], [-11.517, -38.3898], [-12.2096, -36.588], [-13.0794, -36.7543], [-12.4073, -38.562]]];;S1A_S4_RAW__0SVH_2024-12-04T19:36:54_2024-12-04T19:37:24_056846_06FAE6;False;;PT4;s1a-s4-raw-s-vh-20241204t193654-20241204t193724-056846-06fae6.zarr;2024-12-04T19:36:54;2024-12-04T19:37:24;S1A;S4;vh;56846;06fae6;-37.77122;-12.324119999999999;2024;sea;sea_7
[[[-177.8559, -29.9998], [-177.0496, -29.8523], [-177.4354, -28.6262], [-178.2322, -28.7706], [-177.8559, -29.9998]]];;S1A_S4_RAW__0SVH_2025-04-15T06:29:17_2025-04-15T06:29:37_058763_07479B;False;;PT4;s1a-s4-raw-s-vh-20250415t062917-20250415t062937-058763-07479b.zarr;2025-04-15T06:29:17;2025-04-15T06:29:37;S1A;S4;vh;58763;07479b;-29.449740000000002;-177.6858;2025;sea;sea_2
[[[-24.4087, 13.8288], [-24.1537, 15.0784], [-24.8778, 15.1697], [-25.1286, 13.9206], [-24.4087, 13.8288]]];;S1A_S4_RAW__0SVV_2023-03-26T07:31:18_2023-03-26T07:31:39_047812_05BE91;False;;PT4;s1a-s4-raw-s-vv-20230326t073118-20230326t073139-047812-05be91.zarr;2023-03-26T07:31:18;2023-03-26T07:31:39;S1A;S4;vv;47812;05be91;14.365260000000001;-24.595499999999998;2023;sea;sea_9
[[[-177.8566, -30.0004], [-177.0503, -29.8529], [-177.4361, -28.6267], [-178.233, -28.7712], [-177.8566, -30.0004]]];;S1A_S4_RAW__0SVV_2023-07-07T06:29:23_2023-07-07T06:29:44_049313_05EE0C;False;;PT4;s1a-s4-raw-s-vv-20230707t062923-20230707t062944-049313-05ee0c.zarr;2023-07-07T06:29:23;2023-07-07T06:29:44;S1A;S4;vv;49313;05ee0c;-29.450319999999998;-177.68652;2023;sea;sea_2
[[[-177.8542, -30.0002], [-177.0479, -29.8528], [-177.4337, -28.6266], [-178.2305, -28.7711], [-177.8542, -30.0002]]];;S1A_S4_RAW__0SVV_2023-08-12T06:29:25_2023-08-12T06:29:46_049838_05FE6E;False;;PT4;s1a-s4-raw-s-vv-20230812t062925-20230812t062946-049838-05fe6e.zarr;2023-08-12T06:29:25;2023-08-12T06:29:46;S1A;S4;vv;49838;05fe6e;-29.45018;-177.6841;2023;sea;sea_2
[[[-24.4096, 13.8253], [-24.1547, 15.0748], [-24.8788, 15.1661], [-25.1296, 13.9171], [-24.4096, 13.8253]]];;S1A_S4_RAW__0SVV_2023-09-10T07:31:26_2023-09-10T07:31:47_050262_060CE7;False;;PT4;s1a-s4-raw-s-vv-20230910t073126-20230910t073147-050262-060ce7.zarr;2023-09-10T07:31:26;2023-09-10T07:31:47;S1A;S4;vv;50262;060ce7;14.36172;-24.59646;2023;sea;sea_9
[[[-177.855, -29.9999], [-177.0487, -29.8524], [-177.4345, -28.6263], [-178.2313, -28.7708], [-177.855, -29.9999]]];;S1A_S4_RAW__0SVV_2024-10-05T06:29:23_2024-10-05T06:29:44_055963_06D7D9;False;;PT4;s1a-s4-raw-s-vv-20241005t062923-20241005t062944-055963-06d7d9.zarr;2024-10-05T06:29:23;2024-10-05T06:29:44;S1A;S4;vv;55963;06d7d9;-29.44986;-177.6849;2024;sea;sea_2
[[[-12.4073, -38.562], [-11.517, -38.3898], [-12.2096, -36.588], [-13.0794, -36.7543], [-12.4073, -38.562]]];;S1A_S4_RAW__0SVV_2024-12-04T19:36:54_2024-12-04T19:37:24_056846_06FAE6;False;;PT4;s1a-s4-raw-s-vv-20241204t193654-20241204t193724-056846-06fae6.zarr;2024-12-04T19:36:54;2024-12-04T19:37:24;S1A;S4;vv;56846;06fae6;-37.77122;-12.324119999999999;2024;sea;sea_7
[[[-177.8559, -29.9998], [-177.0496, -29.8523], [-177.4354, -28.6262], [-178.2322, -28.7706], [-177.8559, -29.9998]]];;S1A_S4_RAW__0SVV_2025-04-15T06:29:17_2025-04-15T06:29:37_058763_07479B;False;;PT4;s1a-s4-raw-s-vv-20250415t062917-20250415t062937-058763-07479b.zarr;2025-04-15T06:29:17;2025-04-15T06:29:37;S1A;S4;vv;58763;07479b;-29.449740000000002;-177.6858;2025;sea;sea_2
[[[-94.8739, -5.9369], [-94.1729, -5.829], [-94.3829, -4.8924], [-95.0827, -4.9992], [-94.8739, -5.9369]]];;S1A_S5_RAW__0SHH_2025-01-22T00:41:42_2025-01-22T00:42:15_057549_0716C1;False;;PT4;s1a-s5-raw-s-hh-20250122t004142-20250122t004215-057549-0716c1.zarr;2025-01-22T00:41:42;2025-01-22T00:42:15;S1A;S5;hh;57549;0716c1;-5.51888;-94.67726;2025;sea;sea_11
[[[-94.8739, -5.9369], [-94.1729, -5.829], [-94.3829, -4.8924], [-95.0827, -4.9992], [-94.8739, -5.9369]]];;S1A_S5_RAW__0SHV_2025-01-22T00:41:42_2025-01-22T00:42:15_057549_0716C1;False;;PT4;s1a-s5-raw-s-hv-20250122t004142-20250122t004215-057549-0716c1.zarr;2025-01-22T00:41:42;2025-01-22T00:42:15;S1A;S5;hv;57549;0716c1;-5.51888;-94.67726;2025;sea;sea_11
[[[-5.8424, -17.0175], [-5.113, -16.8931], [-5.58, -15.0631], [-6.3027, -15.1844], [-5.8424, -17.0175]]];;S1A_S5_RAW__0SVH_2023-03-27T18:53:28_2023-03-27T18:53:59_047833_05BF4D;False;;PT4;s1a-s5-raw-s-vh-20230327t185328-20230327t185359-047833-05bf4d.zarr;2023-03-27T18:53:28;2023-03-27T18:53:59;S1A;S5;vh;47833;05bf4d;-16.235120000000002;-5.7360999999999995;2023;sea;sea_3
[[[-5.843, -17.0183], [-5.1137, -16.8939], [-5.5806, -15.0638], [-6.3033, -15.1851], [-5.843, -17.0183]]];;S1A_S5_RAW__0SVH_2023-08-18T18:53:35_2023-08-18T18:54:06_049933_0601B1;False;;PT4;s1a-s5-raw-s-vh-20230818t185335-20230818t185406-049933-0601b1.zarr;2023-08-18T18:53:35;2023-08-18T18:54:06;S1A;S5;vh;49933;0601b1;-16.23588;-5.73672;2023;sea;sea_3
[[[-5.8436, -17.0182], [-5.1144, -16.8938], [-5.5813, -15.0637], [-6.3039, -15.185], [-5.8436, -17.0182]]];;S1A_S5_RAW__0SVH_2023-12-16T18:53:35_2023-12-16T18:54:06_051683_063DC4;False;;PT4;s1a-s5-raw-s-vh-20231216t185335-20231216t185406-051683-063dc4.zarr;2023-12-16T18:53:35;2023-12-16T18:54:06;S1A;S5;vh;51683;063dc4;-16.23578;-5.73736;2023;sea;sea_3
[[[-178.7309, -31.0816], [-177.9183, -30.9263], [-178.322, -29.7099], [-179.1247, -29.8619], [-178.7309, -31.0816]]];;S1A_S5_RAW__0SVH_2024-03-20T06:37:17_2024-03-20T06:37:37_053061_066D03;False;;PT4;s1a-s5-raw-s-vh-20240320t063717-20240320t063737-053061-066d03.zarr;2024-03-20T06:37:17;2024-03-20T06:37:37;S1A;S5;vh;53061;066d03;-30.53226;-178.56536;2024;sea;sea_2
[[[-5.8423, -17.0182], [-5.113, -16.8938], [-5.5798, -15.0637], [-6.3024, -15.185], [-5.8423, -17.0182]]];;S1A_S5_RAW__0SVH_2025-01-03T18:53:28_2025-01-03T18:53:59_057283_070C2C;False;;PT4;s1a-s5-raw-s-vh-20250103t185328-20250103t185359-057283-070c2c.zarr;2025-01-03T18:53:28;2025-01-03T18:53:59;S1A;S5;vh;57283;070c2c;-16.23578;-5.73596;2025;sea;sea_3
[[[-5.8424, -17.0175], [-5.113, -16.8931], [-5.58, -15.0631], [-6.3027, -15.1844], [-5.8424, -17.0175]]];;S1A_S5_RAW__0SVV_2023-03-27T18:53:28_2023-03-27T18:53:59_047833_05BF4D;False;;PT4;s1a-s5-raw-s-vv-20230327t185328-20230327t185359-047833-05bf4d.zarr;2023-03-27T18:53:28;2023-03-27T18:53:59;S1A;S5;vv;47833;05bf4d;-16.235120000000002;-5.7360999999999995;2023;sea;sea_3
[[[-5.843, -17.0183], [-5.1137, -16.8939], [-5.5806, -15.0638], [-6.3033, -15.1851], [-5.843, -17.0183]]];;S1A_S5_RAW__0SVV_2023-08-18T18:53:35_2023-08-18T18:54:06_049933_0601B1;False;;PT4;s1a-s5-raw-s-vv-20230818t185335-20230818t185406-049933-0601b1.zarr;2023-08-18T18:53:35;2023-08-18T18:54:06;S1A;S5;vv;49933;0601b1;-16.23588;-5.73672;2023;sea;sea_3
[[[-5.8436, -17.0182], [-5.1144, -16.8938], [-5.5813, -15.0637], [-6.3039, -15.185], [-5.8436, -17.0182]]];;S1A_S5_RAW__0SVV_2023-12-16T18:53:35_2023-12-16T18:54:06_051683_063DC4;False;;PT4;s1a-s5-raw-s-vv-20231216t185335-20231216t185406-051683-063dc4.zarr;2023-12-16T18:53:35;2023-12-16T18:54:06;S1A;S5;vv;51683;063dc4;-16.23578;-5.73736;2023;sea;sea_3
[[[-178.7309, -31.0816], [-177.9183, -30.9263], [-178.322, -29.7099], [-179.1247, -29.8619], [-178.7309, -31.0816]]];;S1A_S5_RAW__0SVV_2024-03-20T06:37:17_2024-03-20T06:37:37_053061_066D03;False;;PT4;s1a-s5-raw-s-vv-20240320t063717-20240320t063737-053061-066d03.zarr;2024-03-20T06:37:17;2024-03-20T06:37:37;S1A;S5;vv;53061;066d03;-30.53226;-178.56536;2024;sea;sea_2
[[[-5.8423, -17.0182], [-5.113, -16.8938], [-5.5798, -15.0637], [-6.3024, -15.185], [-5.8423, -17.0182]]];;S1A_S5_RAW__0SVV_2025-01-03T18:53:28_2025-01-03T18:53:59_057283_070C2C;False;;PT4;s1a-s5-raw-s-vv-20250103t185328-20250103t185359-057283-070c2c.zarr;2025-01-03T18:53:28;2025-01-03T18:53:59;S1A;S5;vv;57283;070c2c;-16.23578;-5.73596;2025;sea;sea_3
[[[-93.3683, -10.4871], [-92.6606, -10.3722], [-92.8125, -9.7335], [-93.5187, -9.8474], [-93.3683, -10.4871]]];;S1A_S6_RAW__0SHH_2025-02-27T00:40:49_2025-02-27T00:41:00_058074_072BCB;False;;PT4;s1a-s6-raw-s-hh-20250227t004049-20250227t004100-058074-072bcb.zarr;2025-02-27T00:40:49;2025-02-27T00:41:00;S1A;S6;hh;58074;072bcb;-10.18546;-93.14568;2025;sea;sea_11
[[[-93.3683, -10.4871], [-92.6606, -10.3722], [-92.8125, -9.7335], [-93.5187, -9.8474], [-93.3683, -10.4871]]];;S1A_S6_RAW__0SHV_2025-02-27T00:40:49_2025-02-27T00:41:00_058074_072BCB;False;;PT4;s1a-s6-raw-s-hv-20250227t004049-20250227t004100-058074-072bcb.zarr;2025-02-27T00:40:49;2025-02-27T00:41:00;S1A;S6;hv;58074;072bcb;-10.18546;-93.14568;2025;sea;sea_11
[[[-46.4486, -24.7334], [-45.6828, -24.5914], [-46.2184, -22.7702], [-46.9736, -22.908], [-46.4486, -24.7334]]];;S1A_S6_RAW__0SVH_2023-12-25T21:44:12_2023-12-25T21:44:42_051816_064264;False;;PT4;s1a-s6-raw-s-vh-20231225t214412-20231225t214442-051816-064264.zarr;2023-12-25T21:44:12;2023-12-25T21:44:42;S1A;S6;vh;51816;064264;-23.94728;-46.3544;2023;sea;sea_10
[[[-12.6036, -38.8613], [-11.8879, -37.0656], [-12.7552, -36.8877], [-13.491, -38.6767], [-12.6036, -38.8613]]];;S1A_S6_RAW__0SVH_2024-01-15T05:58:58_2024-01-15T05:59:28_052113_064C77;False;;PT4;s1a-s6-raw-s-vh-20240115t055858-20240115t055928-052113-064c77.zarr;2024-01-15T05:58:58;2024-01-15T05:59:28;S1A;S6;vh;52113;064c77;-38.07052;-12.66826;2024;sea;sea_7
[[[-46.4511, -24.7338], [-45.6853, -24.5919], [-46.2208, -22.7706], [-46.976, -22.9084], [-46.4511, -24.7338]]];;S1A_S6_RAW__0SVH_2024-06-22T21:44:10_2024-06-22T21:44:41_054441_069FE0;False;;PT4;s1a-s6-raw-s-vh-20240622t214410-20240622t214441-054441-069fe0.zarr;2024-06-22T21:44:10;2024-06-22T21:44:41;S1A;S6;vh;54441;069fe0;-23.9477;-46.35686;2024;sea;sea_10
[[[-24.5523, 14.1234], [-23.8338, 14.2113], [-24.0777, 15.4585], [-24.8003, 15.3715], [-24.5523, 14.1234]]];;S1A_S6_RAW__0SVH_2024-07-25T19:51:29_2024-07-25T19:51:50_054922_06B097;False;;PT4;s1a-s6-raw-s-vh-20240725t195129-20240725t195150-054922-06b097.zarr;2024-07-25T19:51:29;2024-07-25T19:51:50;S1A;S6;vh;54922;06b097;14.65762;-24.36328;2024;sea;sea_9
[[[-12.6017, -38.8623], [-11.8861, -37.0666], [-12.7535, -36.8887], [-13.4892, -38.6777], [-12.6017, -38.8623]]];;S1A_S6_RAW__0SVH_2024-08-06T05:58:56_2024-08-06T05:59:27_055088_06B651;False;;PT4;s1a-s6-raw-s-vh-20240806t055856-20240806t055927-055088-06b651.zarr;2024-08-06T05:58:56;2024-08-06T05:59:27;S1A;S6;vh;55088;06b651;-38.07152;-12.66644;2024;sea;sea_7
[[[-24.5545, 14.1243], [-23.8362, 14.2123], [-24.08, 15.4595], [-24.8027, 15.3724], [-24.5545, 14.1243]]];;S1A_S6_RAW__0SVH_2024-10-17T19:51:31_2024-10-17T19:51:52_056147_06DF16;False;;PT4;s1a-s6-raw-s-vh-20241017t195131-20241017t195152-056147-06df16.zarr;2024-10-17T19:51:31;2024-10-17T19:51:52;S1A;S6;vh;56147;06df16;14.65856;-24.36558;2024;sea;sea_9
[[[-12.6024, -38.862], [-11.8868, -37.0662], [-12.7541, -36.8884], [-13.4898, -38.6774], [-12.6024, -38.862]]];;S1A_S6_RAW__0SVH_2025-01-09T05:58:52_2025-01-09T05:59:23_057363_070F4E;False;;PT4;s1a-s6-raw-s-vh-20250109t055852-20250109t055923-057363-070f4e.zarr;2025-01-09T05:58:52;2025-01-09T05:59:23;S1A;S6;vh;57363;070f4e;-38.0712;-12.6671;2025;sea;sea_7
[[[-12.6025, -38.8618], [-11.8869, -37.0661], [-12.7541, -36.8882], [-13.4899, -38.6772], [-12.6025, -38.8618]]];;S1A_S6_RAW__0SVH_2025-01-21T05:58:51_2025-01-21T05:59:22_057538_071645;False;;PT4;s1a-s6-raw-s-vh-20250121t055851-20250121t055922-057538-071645.zarr;2025-01-21T05:58:51;2025-01-21T05:59:22;S1A;S6;vh;57538;071645;-38.07102;-12.667179999999998;2025;sea;sea_7
[[[-24.5536, 14.1237], [-23.8352, 14.2117], [-24.0791, 15.4588], [-24.8018, 15.3718], [-24.5536, 14.1237]]];;S1A_S6_RAW__0SVH_2025-02-14T19:51:23_2025-02-14T19:51:44_057897_072491;False;;PT4;s1a-s6-raw-s-vh-20250214t195123-20250214t195144-057897-072491.zarr;2025-02-14T19:51:23;2025-02-14T19:51:44;S1A;S6;vh;57897;072491;14.65794;-24.36466;2025;sea;sea_9
[[[-96.3344, 2.9247], [-95.6376, 3.0225], [-96.0465, 4.9952], [-96.745, 4.8994], [-96.3344, 2.9247]]];;S1A_S6_RAW__0SVH_2025-03-23T00:44:07_2025-03-23T00:44:40_058425_0739D7;False;;PT4;s1a-s6-raw-s-vh-20250323t004407-20250323t004440-058425-0739d7.zarr;2025-03-23T00:44:07;2025-03-23T00:44:40;S1A;S6;vh;58425;0739d7;3.7533000000000003;-96.21958;2025;sea;sea_19
[[[-46.4486, -24.7334], [-45.6828, -24.5914], [-46.2184, -22.7702], [-46.9736, -22.908], [-46.4486, -24.7334]]];;S1A_S6_RAW__0SVV_2023-12-25T21:44:12_2023-12-25T21:44:42_051816_064264;False;;PT4;s1a-s6-raw-s-vv-20231225t214412-20231225t214442-051816-064264.zarr;2023-12-25T21:44:12;2023-12-25T21:44:42;S1A;S6;vv;51816;064264;-23.94728;-46.3544;2023;sea;sea_10
